analysis_text_policy_note,analysis_text_policy_passed,analysis_text_source,article_url,code_a1,code_a2,code_a3,code_a4,code_a5,code_confidence,code_label,code_note,code_reasons,code_supporting_urls,code_vote_summary,data_a1,data_a2,data_a3,data_a4,data_a5,data_confidence,data_label,data_named_public_benchmark,data_note,data_public_benchmark_name,data_public_benchmark_note,data_public_external_dataset,data_public_external_dataset_note,data_public_external_dataset_type,data_reasons,data_supporting_urls,data_vote_summary,doi,evidence_pointer,judge_vote_summary,main_urls,note,paper_id,phm_relevant,relevance_confidence,relevance_intro_excerpt,relevance_label,relevance_note,relevance_reasons,relevance_review_required,repro_audit_eligible,repro_score,retrieval_status,review_required,source,text_provider,title,track,year
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3144,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,1,0,0,0,0.68,A2,False,"To the best of our knowledge, this is the only currently available public data set for internal faults on hydraulic rock drills.",,,False,,,"[""ambiguous_public_claim""]",[],openai/gpt-4o-mini:A2@0.68; anthropic/claude-3.5-haiku:A2@0.63; google/gemini-1.5-flash:A2@0.58,10.36001/phmconf.2022.v14i1.3144,data/processed/phm_society_conf/2022/audit/papers.jsonl#phm-2022-3144,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A2@0.68; anthropic/claude-3.5-haiku:A2@0.63; google/gemini-1.5-flash:A2@0.58,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3144/phmc_22_3144""]","To the best of our knowledge, this is the only currently available public data set for internal faults on hydraulic rock drills.",phm-2022-3144,,,,,,[],False,True,3,full_text,False,phm,pypdf,"A Dataset for Fault Classification in Rock Drills, a Fast Oscillating Hydraulic System",Technical Research Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4145,0,1,0,0,0,0.65,A2,"ary components from the time series in advance (Kay, 2008; de Souza, Chanussot, Favre, & Borgnat, 2012, 2014, 2018, 2019; de Souza, Chanussot, & Favre, 2014). 1https://github.com/MariosKef/automated-rul 2https://epistasislab.github.io/tpot2","[""ambiguous_public_claim""]","[""https://github.com/MariosKef/automated-rul"", ""https://epistasislab.github.io/tpot2/""]",openai/gpt-4o-mini:A2@0.65; anthropic/claude-3.5-haiku:A2@0.60; google/gemini-1.5-flash:A2@0.55,0,0,0,0,1,0.75,A5,True,,C-MAPSS,"The proposed approach is tested based on the CMAPSS dataset, commonly employed for prognostics experiments and benchmarks.",True,"The proposed approach is tested based on the CMAPSS dataset, commonly employed for prognostics experiments and benchmarks.",named_benchmark,"[""not_mentioned""]","[""https://github.com/MariosKef/automated-rul"", ""https://epistasislab.github.io/tpot2/""]",openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2024.v16i1.4145,data/processed/phm_society_conf/2024/audit/papers.jsonl#phm-2024-4145,openai/gpt-4o-mini:A2@0.65; anthropic/claude-3.5-haiku:A2@0.60; google/gemini-1.5-flash:A2@0.55 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4145/phmc_24_4145""]","ary components from the time series in advance (Kay, 2008; de Souza, Chanussot, Favre, & Borgnat, 2012, 2014, 2018, 2019; de Souza, Chanussot, & Favre, 2014). 1https://github.com/MariosKef/automated-rul 2https://epistasislab.github.io/tpot2",phm-2024-4145,,,,,,[],False,True,3,full_text,False,phm,pypdf,Data Augmentation of Multivariate Sensor Time Series using Autoregressive Models and Application to Failure Prognostics,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4147,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2024.v16i1.4147,data/processed/phm_society_conf/2024/audit/papers.jsonl#phm-2024-4147,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4147/phmc_24_4147""]",,phm-2024-4147,,,,,,[],False,True,0,full_text,False,phm,pypdf,Diagnostics-LLaVA,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3870,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2024.v16i1.3870,data/processed/phm_society_conf/2024/audit/papers.jsonl#phm-2024-3870,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3870/phmc_24_3870""]",,phm-2024-3870,,,,,,[],False,True,0,full_text,False,phm,pypdf,Health Assessment of Pump Stations using Time Series Anomaly Detection,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4081,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2024.v16i1.4081,data/processed/phm_society_conf/2024/audit/papers.jsonl#phm-2024-4081,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4081/phmc_24_4081""]",,phm-2024-4081,,,,,,[],False,True,0,full_text,False,phm,pypdf,Investigating Model Form Error Estimation for Sparse Data,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3906,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2024.v16i1.3906,data/processed/phm_society_conf/2024/audit/papers.jsonl#phm-2024-3906,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3906/phmc_24_3906""]",,phm-2024-3906,,,,,,[],False,True,0,full_text,False,phm,pypdf,Large Language Model Agents as Prognostics and Health Management Copilots,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4148,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2024.v16i1.4148,data/processed/phm_society_conf/2024/audit/papers.jsonl#phm-2024-4148,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4148/phmc_24_4148""]",,phm-2024-4148,,,,,,[],False,True,0,full_text,False,phm,pypdf,Proactive Aircraft Engine Removal Planning with Dynamic Bayesian Networks,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3895,0,1,0,0,0,0.68,A2,"Perhaps the largest factor affecting development time is the availability, correctness, and 1 GitHub - opencaesar/oml: Ontological Modeling Language (OML) completeness of the resources used to develop the models.","[""ambiguous_public_claim""]",[],openai/gpt-4o-mini:A2@0.68; anthropic/claude-3.5-haiku:A2@0.63; google/gemini-1.5-flash:A2@0.58,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2024.v16i1.3895,data/processed/phm_society_conf/2024/audit/papers.jsonl#phm-2024-3895,openai/gpt-4o-mini:A2@0.68; anthropic/claude-3.5-haiku:A2@0.63; google/gemini-1.5-flash:A2@0.58 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3895/phmc_24_3895""]","Perhaps the largest factor affecting development time is the availability, correctness, and 1 GitHub - opencaesar/oml: Ontological Modeling Language (OML) completeness of the resources used to develop the models.",phm-2024-3895,,,,,,[],False,True,3,full_text,False,phm,pypdf,Towards a Fault Management Analysis Tool for Model Centric Systems Engineering,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3937,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2024.v16i1.3937,data/processed/phm_society_conf/2024/audit/papers.jsonl#phm-2024-3937,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3937/phmc_24_3937""]",,phm-2024-3937,,,,,,[],False,True,0,full_text,False,phm,pypdf,United Airlines In-Flight Wi-Fi Health Management: Revolutionizing Aircraft Connectivity through Real-time Prognostics and Big Data Analysis,Industry Experience Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4408,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]","[""https://doi.org/10.1007/978-"", ""https://doi.org/10.1145/3597503.3639187""]",openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]","[""https://doi.org/10.1016/s0166-"", ""https://doi.org/10.1109/embc.2019.8857905"", ""https://doi.org/10.3390/app10020636""]",openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2025.v17i1.4408,data/processed/phm_society_conf/2025/audit/papers.jsonl#phm-2025-4408,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4408/phmc_25_4408""]",,phm-2025-4408,,,,,,[],False,True,0,full_text,False,phm,pypdf,Integration of LLMs for Multitasking Workload Prediction in Mixed Reality Environments,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4545,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2025.v17i1.4545,data/processed/phm_society_conf/2025/audit/papers.jsonl#phm-2025-4545,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4545/phmc_25_4545""]",,phm-2025-4545,,,,,,[],False,True,0,full_text,False,phm,pypdf,Mission Profile Clustering for Usage-Based Health Modeling of Flight Control Actuators Applied to a Fleet of Advanced Jet Trainers,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4425,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2025.v17i1.4425,data/processed/phm_society_conf/2025/audit/papers.jsonl#phm-2025-4425,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4425/phmc_25_4425""]",,phm-2025-4425,,,,,,[],False,True,0,full_text,False,phm,pypdf,Event-Based Data in Prognostics and Health Management,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4414,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2025.v17i1.4414,data/processed/phm_society_conf/2025/audit/papers.jsonl#phm-2025-4414,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4414/phmc_25_4414""]",,phm-2025-4414,,,,,,[],False,True,0,full_text,False,phm,pypdf,Gear Teeth Parameter Identification in Helicopter Planetary Gearbox Using Tachometer and Vibration Signals,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4558,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2025.v17i1.4558,data/processed/phm_society_conf/2025/audit/papers.jsonl#phm-2025-4558,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4558/phmc_25_4558""]",,phm-2025-4558,,,,,,[],False,True,0,full_text,False,phm,pypdf,Robust health indicator extraction and RUL prediction for PEMFCs under highly dynamic industrial conditions,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4407,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]","[""https://aihorizonforecast.substack.com/p/"", ""https://medium.com/@vipul.koti333/fromtheory-to-code-step-by-step-implementation-and-codebreakdown-of-gpt-2-model-7bde8d5cecda""]",openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]","[""https://machinelearningmastery.com/how-toget-started-with-deep-learning-for-time-seriesforecasting-7-day-mini-course/"", ""https://aihorizonforecast.substack.com/p/"", ""https://medium.com/@vipul.koti333/fromtheory-to-code-step-by-step-implementation-and-codebreakdown-of-gpt-2-model-7bde8d5cecda""]",openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2025.v17i1.4407,data/processed/phm_society_conf/2025/audit/papers.jsonl#phm-2025-4407,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4407/phmc_25_4407""]",,phm-2025-4407,,,,,,[],False,True,0,full_text,False,phm,pypdf,Evaluating Large Language Models for Turboshaft Engine Torque Prediction,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4405,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2025.v17i1.4405,data/processed/phm_society_conf/2025/audit/papers.jsonl#phm-2025-4405,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4405/phmc_25_4405""]",,phm-2025-4405,,,,,,[],False,True,0,full_text,False,phm,pypdf,Prognostics of Rolling Element Bearings based on Cyclostationarity-based Indicators and Kalman filter under Varying Load and Speed,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4400,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2025.v17i1.4400,data/processed/phm_society_conf/2025/audit/papers.jsonl#phm-2025-4400,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4400/phmc_25_4400""]",,phm-2025-4400,,,,,,[],False,True,0,full_text,False,phm,pypdf,Fault Identification Using System-Level Insights and Multi-Layered Classification,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4644,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2025.v17i1.4644,data/processed/phm_society_conf/2025/audit/papers.jsonl#phm-2025-4644,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4644/phmc_25_4644""]",,phm-2025-4644,,,,,,[],False,True,0,full_text,False,phm,pypdf,Impact of Environmental Temperature Variation on Vibration- Based Fault Detection for Air Compressors,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4562,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""standard_benchmark_link""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2025.v17i1.4562,data/processed/phm_society_conf/2025/audit/papers.jsonl#phm-2025-4562,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4562/phmc_25_4562""]",,phm-2025-4562,,,,,,[],False,True,0,full_text,False,phm,pypdf,A Contrastive Learning Approach for Anomaly Detection in Multi-View Scenarios,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4350,1,0,0,0,0,0.92,A1,"lanations. 1 • We conduct comprehensive evaluation across different data representations (raw, statistical, and hybrid), 1Simulator, code and data available at https://github.com/xylhal/PHM","[""ownership_link""]","[""https://github.com/xylhal/PHM""]",openai/gpt-4o-mini:A1@0.92; anthropic/claude-3.5-haiku:A1@0.87; google/gemini-1.5-flash:A1@0.82,1,0,0,0,0,0.92,A1,False,"lanations. 1 • We conduct comprehensive evaluation across different data representations (raw, statistical, and hybrid), 1Simulator, code and data available at https://github.com/xylhal/PHM",,,False,,,"[""ownership_link""]","[""https://github.com/xylhal/PHM""]",openai/gpt-4o-mini:A1@0.92; anthropic/claude-3.5-haiku:A1@0.87; google/gemini-1.5-flash:A1@0.82,10.36001/phmconf.2025.v17i1.4350,data/processed/phm_society_conf/2025/audit/papers.jsonl#phm-2025-4350,openai/gpt-4o-mini:A1@0.92; anthropic/claude-3.5-haiku:A1@0.87; google/gemini-1.5-flash:A1@0.82 | openai/gpt-4o-mini:A1@0.92; anthropic/claude-3.5-haiku:A1@0.87; google/gemini-1.5-flash:A1@0.82,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4350/phmc_25_4350""]","code: lanations. 1 • We conduct comprehensive evaluation across different data representations (raw, statistical, and hybrid), 1Simulator, code and data available at https://github.com/xylhal/PHM | data: lanations. 1 • We conduct comprehensive evaluation across different data representations (raw, statistical, and hybrid), 1Simulator, code and data available at https://github.com/xylhal/PHM",phm-2025-4350,,,,,,[],False,True,8,full_text,False,phm,pypdf,Exploring LLM-based Agentic Frameworks for Fault Diagnosis,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4346,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2025.v17i1.4346,data/processed/phm_society_conf/2025/audit/papers.jsonl#phm-2025-4346,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4346/phmc_25_4346""]",,phm-2025-4346,,,,,,[],False,True,0,full_text,False,phm,pypdf,Detectability of Damages in Carbon Fiber Reinforced Plastics using Acoustic Emission,Technical Research Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4344,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2025.v17i1.4344,data/processed/phm_society_conf/2025/audit/papers.jsonl#phm-2025-4344,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/4344/phmc_25_4344""]",,phm-2025-4344,,,,,,[],False,True,0,full_text,False,phm,pypdf,Bayesian Physics Informed Neural Networks for Reliable Transformer Prognostics,Technical Research Papers,2025
